userID,itemID,rating,timestamp
5,9076,5,1616817257509
25,7178,3,1616817257509
34,6074,2,1616817257509
8,7325,2,1616817257509
84,3748,2,1616817257509
23,1780,5,1616817257509
84,5986,2,1616817257509
79,1704,4,1616817257509
76,4077,1,1616817257509
86,3424,5,1616817257509
21,9134,1,1616817257509
67,3811,3,1616817257509
92,1558,4,1616817257509
92,5332,5,1616817257509
11,7543,3,1616817257509
82,5856,5,1616817257509
48,5940,5,1616817257509
98,4111,3,1616817257509
26,32,2,1616817257509
11,8647,4,1616817257509
92,6007,3,1616817257509
38,5312,1,1616817257509
81,4374,4,1616817257509
45,1969,1,1616817257509
20,1639,2,1616817257509
25,7176,4,1616817257509
70,3402,3,1616817257509
38,847,4,1616817257509
55,8734,1,1616817257509
94,3631,1,1616817257509
41,4198,3,1616817257509
6,7299,1,1616817257509
93,6429,2,1616817257509
76,7039,4,1616817257509
76,5214,4,1616817257509
27,6996,1,1616817257509
22,6929,5,1616817257509
50,6869,4,1616817257509
22,877,1,1616817257509
50,5235,5,1616817257509
86,445,2,1616817257509
73,5049,5,1616817257509
8,2924,3,1616817257509
55,2542,4,1616817257509
32,9188,4,1616817257509
71,8046,5,1616817257509
36,3268,3,1616817257509
95,5322,5,1616817257509
47,1509,1,1616817257509
17,5820,4,1616817257509
40,9628,3,1616817257509
24,6914,5,1616817257509
76,6518,1,1616817257509
47,2442,2,1616817257509
95,430,5,1616817257509
63,7948,2,1616817257509
75,9878,1,1616817257509
51,6151,5,1616817257509
71,3622,3,1616817257509
81,927,2,1616817257509
37,4715,3,1616817257509
17,5288,1,1616817257509
23,4479,5,1616817257509
51,8309,3,1616817257509
4,1072,3,1616817257509
20,8395,5,1616817257509
64,77,1,1616817257509
3,7165,2,1616817257509
68,8658,5,1616817257509
76,714,3,1616817257509
47,2557,2,1616817257509
64,321,4,1616817257509
91,2189,1,1616817257509
74,2508,4,1616817257509
73,4149,2,1616817257509
51,7027,2,1616817257509
70,7892,2,1616817257509
43,8623,2,1616817257509
88,1436,5,1616817257509
5,3025,2,1616817257509
81,5516,1,1616817257509
98,5222,5,1616817257509
47,776,3,1616817257509
96,374,1,1616817257509
17,7863,1,1616817257509
24,6509,5,1616817257509
1,5723,2,1616817257509
15,9416,2,1616817257509
80,5422,3,1616817257509
42,8668,5,1616817257509
16,2123,4,1616817257509
7,1606,4,1616817257509
96,8588,1,1616817257509
15,7565,1,1616817257509
2,7276,1,1616817257509
83,3154,5,1616817257509
36,5961,2,1616817257509
90,8068,1,1616817257509
88,3699,5,1616817257509
86,5578,2,1616817257509
69,373,5,1616817257509
56,9656,3,1616817257509
16,7112,5,1616817257509
64,5923,4,1616817257509
92,5798,3,1616817257509
32,2626,2,1616817257509
35,5500,2,1616817257509
67,3494,5,1616817257509
99,80,5,1616817257509
67,9515,1,1616817257509
65,4086,5,1616817257509
69,5192,1,1616817257509
33,2789,3,1616817257509
6,6764,1,1616817257509
83,8097,1,1616817257509
20,8698,3,1616817257509
37,3991,2,1616817257509
27,6187,3,1616817257509
23,1172,4,1616817257509
33,8449,3,1616817257509
11,4934,4,1616817257509
27,2038,3,1616817257509
14,6350,1,1616817257509
32,99,3,1616817257509
6,6495,1,1616817257509
76,6928,2,1616817257509
45,9526,3,1616817257509
33,9080,3,1616817257509
88,8757,2,1616817257509
54,4022,3,1616817257509
96,5971,2,1616817257509
57,4539,4,1616817257509
77,5624,2,1616817257509
77,6609,3,1616817257509
61,7215,5,1616817257509
8,4034,4,1616817257509
79,5957,1,1616817257509
32,7056,2,1616817257509
4,7807,2,1616817257509
95,6508,1,1616817257509
4,7569,5,1616817257509
39,9703,5,1616817257509
59,5099,5,1616817257509
98,2660,3,1616817257509
4,9412,1,1616817257509
99,4777,1,1616817257509
69,8729,2,1616817257509
64,3417,2,1616817257509
74,3750,3,1616817257509
49,5913,5,1616817257509
11,5830,5,1616817257509
68,4011,3,1616817257509
37,2866,4,1616817257509
2,9851,4,1616817257509
57,1797,2,1616817257509
29,4320,4,1616817257509
51,6223,1,1616817257509
47,316,2,1616817257509
84,1427,3,1616817257509
5,7691,1,1616817257509
20,9884,3,1616817257509
18,2279,5,1616817257509
0,5215,3,1616817257509
6,2163,5,1616817257509
15,4698,3,1616817257509
7,6790,2,1616817257509
99,7300,2,1616817257509
0,385,2,1616817257509
63,3787,4,1616817257509
24,2583,5,1616817257509
25,8439,3,1616817257509
63,9153,3,1616817257509
7,6581,3,1616817257509
72,5747,3,1616817257509
91,3676,2,1616817257509
66,6600,2,1616817257509
76,9140,4,1616817257509
30,8279,1,1616817257509
46,903,1,1616817257509
37,3525,3,1616817257509
98,6577,1,1616817257509
30,4895,5,1616817257509
11,4369,3,1616817257509
36,9797,1,1616817257509
42,1513,3,1616817257509
64,8725,1,1616817257509
6,9978,1,1616817257509
96,1812,5,1616817257509
75,5607,1,1616817257509
82,6461,2,1616817257509
68,8241,1,1616817257509
85,6408,1,1616817257509
4,7333,5,1616817257509
83,9471,4,1616817257509
58,6403,2,1616817257509
75,7778,3,1616817257509
10,3766,4,1616817257509
23,1450,1,1616817257509
66,9973,5,1616817257509
61,1330,4,1616817257509
7,2508,1,1616817257509
77,9536,4,1616817257509
90,9561,3,1616817257509
84,1820,2,1616817257509
51,8428,2,1616817257509
84,7712,5,1616817257509
28,2285,2,1616817257509
64,4492,5,1616817257509
69,9831,5,1616817257509
41,3528,2,1616817257509
99,332,4,1616817257509
96,5752,4,1616817257509
77,7896,2,1616817257509
73,2895,1,1616817257509
29,9564,5,1616817257509
33,8967,1,1616817257509
44,7826,5,1616817257509
41,1315,4,1616817257509
17,3877,1,1616817257509
73,5464,4,1616817257509
13,6045,4,1616817257509
63,2611,1,1616817257509
42,508,5,1616817257509
72,7910,2,1616817257509
85,1900,1,1616817257509
35,3001,2,1616817257509
82,8340,3,1616817257509
51,9588,2,1616817257509
43,1080,1,1616817257509
42,8483,4,1616817257509
16,9731,1,1616817257509
92,2154,3,1616817257509
41,3353,1,1616817257509
18,3236,2,1616817257509
31,9598,3,1616817257509
67,7826,3,1616817257509
15,2873,5,1616817257509
60,5237,5,1616817257509
58,5844,4,1616817257509
77,991,2,1616817257509
75,9322,3,1616817257509
80,7171,1,1616817257509
5,1937,5,1616817257509
47,3622,4,1616817257509
46,1857,2,1616817257509
28,4752,5,1616817257509
55,4068,3,1616817257509
2,2886,2,1616817257509
23,2955,3,1616817257509
55,6828,2,1616817257509
23,8306,1,1616817257509
6,8453,3,1616817257509
8,8441,1,1616817257509
67,4089,4,1616817257509
3,4946,3,1616817257509
40,5649,5,1616817257509
72,7005,1,1616817257509
28,1312,4,1616817257509
49,9579,4,1616817257509
78,5459,5,1616817257509
14,500,3,1616817257509
50,633,4,1616817257509
5,7504,3,1616817257509
43,8316,2,1616817257509
14,6502,2,1616817257509
46,9373,5,1616817257509
51,8790,2,1616817257509
37,7327,5,1616817257509
78,6907,5,1616817257509
23,3946,4,1616817257509
85,5553,4,1616817257509
41,7332,4,1616817257509
42,4609,5,1616817257509
93,4216,4,1616817257509
16,6414,5,1616817257509
96,8994,5,1616817257509
46,735,2,1616817257509
90,1671,3,1616817257509
9,5547,5,1616817257509
99,9400,2,1616817257509
77,2265,4,1616817257509
27,845,2,1616817257509
6,6125,3,1616817257509
3,865,3,1616817257509
32,3122,4,1616817257509
27,9457,5,1616817257509
79,347,2,1616817257509
48,240,1,1616817257509
10,2636,1,1616817257509
9,8326,4,1616817257509
88,3225,3,1616817257509
83,357,1,1616817257509
51,8372,1,1616817257509
35,1421,5,1616817257509
34,7634,4,1616817257509
86,2617,3,1616817257509
77,2612,3,1616817257509
12,1358,1,1616817257509
69,5153,4,1616817257509
91,4682,2,1616817257509
57,2303,1,1616817257509
71,6264,5,1616817257509
47,4170,5,1616817257509
30,9474,4,1616817257509
99,3345,5,1616817257509
2,9757,1,1616817257509
10,9950,2,1616817257509
38,8253,1,1616817257509
29,7222,3,1616817257509
42,9237,3,1616817257509
78,4638,2,1616817257509
84,9278,4,1616817257509
4,5841,5,1616817257509
82,7086,3,1616817257509
90,3249,4,1616817257509
53,456,5,1616817257509
18,172,2,1616817257509
82,6819,1,1616817257509
73,4769,1,1616817257509
8,7517,4,1616817257509
17,1809,4,1616817257509
43,782,2,1616817257509
22,7774,1,1616817257509
44,3448,2,1616817257509
92,9628,2,1616817257509
23,4295,3,1616817257509
95,8742,5,1616817257509
82,3361,3,1616817257509
31,6597,4,1616817257509
14,7272,5,1616817257509
78,9141,4,1616817257509
18,8943,4,1616817257509
96,4190,1,1616817257509
73,1710,3,1616817257509
13,9049,5,1616817257509
61,238,3,1616817257509
58,6986,3,1616817257509
29,5335,5,1616817257509
46,4128,2,1616817257509
8,6688,2,1616817257509
59,9248,1,1616817257509
74,3057,1,1616817257509
49,1120,4,1616817257509
85,6417,1,1616817257509
42,7167,5,1616817257509
20,7905,1,1616817257509
12,2712,3,1616817257509
20,4778,4,1616817257509
46,8736,5,1616817257509
30,5479,1,1616817257509
85,3084,4,1616817257509
29,6400,2,1616817257509
20,8210,4,1616817257509
86,7594,3,1616817257509
93,7336,1,1616817257509
47,2887,4,1616817257509
1,3971,2,1616817257509
90,1096,4,1616817257509
60,1257,5,1616817257509
82,4900,4,1616817257509
75,4532,1,1616817257509
19,7917,3,1616817257509
13,4973,4,1616817257509
65,8311,5,1616817257509
89,2231,4,1616817257509
62,8252,3,1616817257509
30,2689,3,1616817257509
91,3692,3,1616817257509
77,7672,5,1616817257509
63,3253,4,1616817257509
70,3414,1,1616817257509
42,4848,3,1616817257509
72,243,1,1616817257509
88,7798,2,1616817257509
82,1737,5,1616817257509
15,6282,3,1616817257509
87,90,1,1616817257509
98,8762,3,1616817257509
52,2614,3,1616817257509
34,3633,2,1616817257509
63,7825,1,1616817257509
59,2461,1,1616817257509
0,3449,3,1616817257509
3,4002,3,1616817257509
54,4662,2,1616817257509
10,7161,3,1616817257509
92,2290,3,1616817257509
42,5623,1,1616817257509
81,5700,1,1616817257509
23,8640,2,1616817257509
21,9751,3,1616817257509
45,9290,2,1616817257509
66,8964,4,1616817257509
92,2140,3,1616817257509
23,636,5,1616817257509
29,355,1,1616817257509
44,540,5,1616817257509
83,1049,4,1616817257509
60,50,3,1616817257509
8,462,5,1616817257509
23,7890,3,1616817257509
16,7424,3,1616817257509
16,9005,1,1616817257509
42,6565,2,1616817257509
75,1378,2,1616817257509
71,3644,5,1616817257509
56,9210,4,1616817257509
17,9021,5,1616817257509
1,7886,4,1616817257509
47,5744,1,1616817257509
35,5336,1,1616817257509
1,5935,4,1616817257509
39,8681,2,1616817257509
1,5394,1,1616817257509
43,5679,3,1616817257509
77,3111,1,1616817257509
16,578,3,1616817257509
32,2823,3,1616817257509
68,9705,1,1616817257509
94,3740,3,1616817257509
99,1826,2,1616817257509
35,1548,5,1616817257509
56,8718,1,1616817257509
20,4296,5,1616817257509
4,6287,3,1616817257509
80,6174,3,1616817257509
72,2766,5,1616817257509
90,8102,1,1616817257509
36,123,2,1616817257509
90,4516,3,1616817257509
2,8465,3,1616817257509
60,1969,5,1616817257509
12,6202,2,1616817257509
68,2815,5,1616817257509
27,5655,5,1616817257509
92,2822,2,1616817257509
32,4083,4,1616817257509
35,8103,5,1616817257509
76,3987,2,1616817257509
64,1224,5,1616817257509
18,2616,3,1616817257509
63,8934,4,1616817257509
30,8982,2,1616817257509
17,429,4,1616817257509
19,7723,3,1616817257509
98,8527,4,1616817257509
17,7446,1,1616817257509
23,4533,1,1616817257509
51,9556,1,1616817257509
68,7951,2,1616817257509
28,9685,4,1616817257509
21,4331,2,1616817257509
13,9229,1,1616817257509
73,9481,3,1616817257509
20,7404,1,1616817257509
18,1277,3,1616817257509
64,1672,4,1616817257509
28,2651,4,1616817257509
65,4084,2,1616817257509
97,3395,1,1616817257509
38,1065,1,1616817257509
33,459,5,1616817257509
91,7948,2,1616817257509
48,9714,3,1616817257509
78,3185,1,1616817257509
62,8869,4,1616817257509
23,1104,4,1616817257509
46,9696,1,1616817257509
98,8971,1,1616817257509
65,9771,5,1616817257509
56,1572,5,1616817257509
29,9720,1,1616817257509
79,3192,5,1616817257509
23,9596,5,1616817257509
94,7995,5,1616817257509
92,4652,2,1616817257509
65,4558,4,1616817257509
56,8852,4,1616817257509
88,9689,4,1616817257509
26,8536,4,1616817257509
70,3836,5,1616817257509
43,1806,2,1616817257509
74,6663,3,1616817257509
25,394,1,1616817257509
38,6738,1,1616817257509
97,5359,3,1616817257509
42,2580,4,1616817257509
43,7043,5,1616817257509
24,9387,4,1616817257509
56,1257,2,1616817257509
75,9486,3,1616817257509
23,9392,4,1616817257509
27,7377,5,1616817257509
12,904,3,1616817257509
22,1920,4,1616817257509
10,7910,4,1616817257509
82,4087,1,1616817257509
19,7683,1,1616817257509
3,3623,1,1616817257509
43,1741,3,1616817257509
69,7898,3,1616817257509
52,9664,2,1616817257509
17,8181,2,1616817257509
72,7720,4,1616817257509
37,5681,4,1616817257509
56,7183,1,1616817257509
33,1671,1,1616817257509
89,7570,2,1616817257509
94,3392,4,1616817257509
86,9404,1,1616817257509
93,4154,4,1616817257509
64,2353,5,1616817257509
72,986,1,1616817257509
72,3604,3,1616817257509
70,4297,4,1616817257509
32,4137,5,1616817257509
37,2308,5,1616817257509
74,8624,1,1616817257509
89,7084,4,1616817257509
91,8733,5,1616817257509
54,4595,4,1616817257509
18,1902,5,1616817257509
17,366,4,1616817257509
10,8408,2,1616817257509
26,7108,2,1616817257509
66,5062,5,1616817257509
52,2141,5,1616817257509
81,7653,3,1616817257509
33,6159,3,1616817257509
39,3871,2,1616817257509
5,4047,2,1616817257509
39,9167,3,1616817257509
14,898,5,1616817257509
65,6287,3,1616817257509
57,3301,2,1616817257509
59,1437,4,1616817257509
72,3924,2,1616817257509
97,8369,3,1616817257509
76,9154,4,1616817257509
24,5961,1,1616817257509
3,7424,4,1616817257509
42,2677,3,1616817257509
79,190,1,1616817257509
52,7544,2,1616817257509
33,1057,2,1616817257509
7,6977,1,1616817257509
24,8965,4,1616817257509
62,4626,5,1616817257509
97,7119,5,1616817257509
89,7178,2,1616817257509
63,9483,1,1616817257509
12,8560,3,1616817257509
61,9028,5,1616817257509
61,596,3,1616817257509
76,1387,1,1616817257509
62,7447,1,1616817257509
1,4319,3,1616817257509
76,4598,3,1616817257509
90,7145,3,1616817257509
74,1274,3,1616817257509
31,3757,2,1616817257509
96,9845,3,1616817257509
14,4591,5,1616817257509
64,4653,2,1616817257509
51,4551,3,1616817257509
97,2234,3,1616817257509
55,1930,4,1616817257509
16,5024,3,1616817257509
16,6984,2,1616817257509
24,533,3,1616817257509
74,2456,5,1616817257509
23,2592,4,1616817257509
23,5462,2,1616817257509
53,862,2,1616817257509
79,2725,1,1616817257509
98,8524,4,1616817257509
77,4162,5,1616817257509
33,5753,4,1616817257509
78,6991,3,1616817257509
54,9379,5,1616817257509
35,3198,1,1616817257509
0,8186,5,1616817257509
32,9671,5,1616817257509
66,5406,2,1616817257509
19,5145,5,1616817257509
23,4711,3,1616817257509
51,2049,1,1616817257509
93,5033,1,1616817257509
6,3252,5,1616817257509
8,6075,2,1616817257509
0,933,3,1616817257509
3,38,4,1616817257509
58,9203,2,1616817257509
65,569,2,1616817257509
8,8121,5,1616817257509
18,8853,5,1616817257509
84,7609,3,1616817257509
29,9336,3,1616817257509
96,4521,5,1616817257509
30,8783,2,1616817257509
73,3544,2,1616817257509
55,788,4,1616817257509
6,7844,3,1616817257509
74,2231,2,1616817257509
72,1884,4,1616817257509
1,7724,2,1616817257509
64,8689,1,1616817257509
48,1449,1,1616817257509
23,2434,1,1616817257509
63,1469,1,1616817257509
90,2628,2,1616817257509
76,4183,3,1616817257509
60,5720,1,1616817257509
87,1084,4,1616817257509
40,3767,5,1616817257509
47,720,3,1616817257509
37,6016,3,1616817257509
8,7942,1,1616817257509
74,3177,3,1616817257509
74,4570,5,1616817257509
29,3836,4,1616817257509
84,9125,2,1616817257509
67,7081,3,1616817257509
87,3200,3,1616817257509
60,4681,3,1616817257509
44,9985,1,1616817257509
95,6193,5,1616817257509
32,7361,3,1616817257509
10,9117,4,1616817257509
27,3121,1,1616817257509
70,4440,4,1616817257509
78,7750,1,1616817257509
4,4451,4,1616817257509
17,3110,4,1616817257509
91,1369,4,1616817257509
32,5553,4,1616817257509
87,512,1,1616817257509
65,4867,3,1616817257509
64,1012,3,1616817257509
2,9510,3,1616817257509
57,5190,2,1616817257509
84,3474,1,1616817257509
2,7123,2,1616817257509
94,7617,3,1616817257509
52,3503,2,1616817257509
37,4224,5,1616817257509
70,4577,4,1616817257509
47,9122,4,1616817257509
81,3289,3,1616817257509
84,7641,5,1616817257509
53,9927,4,1616817257509
36,3957,1,1616817257509
59,5395,4,1616817257509
20,6586,5,1616817257509
93,5090,4,1616817257509
38,6426,2,1616817257509
33,7093,5,1616817257509
33,9447,3,1616817257509
85,7880,1,1616817257509
73,1319,5,1616817257509
34,9105,5,1616817257509
19,1591,4,1616817257509
25,2736,4,1616817257509
21,323,3,1616817257509
27,3779,5,1616817257509
65,7898,5,1616817257509
95,2190,2,1616817257509
95,2337,2,1616817257509
42,1295,5,1616817257509
69,5773,5,1616817257509
35,2937,1,1616817257509
8,2261,1,1616817257509
28,8197,5,1616817257509
97,722,2,1616817257509
41,1632,4,1616817257509
91,2097,3,1616817257509
64,879,5,1616817257509
71,9160,2,1616817257509
87,1441,5,1616817257509
12,6926,5,1616817257509
43,3819,4,1616817257509
32,4106,4,1616817257509
94,6770,1,1616817257509
20,829,5,1616817257509
21,3354,1,1616817257509
57,4624,1,1616817257509
96,5404,4,1616817257509
81,4635,4,1616817257509
8,1681,5,1616817257509
55,8207,2,1616817257509
99,902,1,1616817257509
43,2481,1,1616817257509
14,4381,5,1616817257509
34,2063,2,1616817257509
70,8714,4,1616817257509
99,6583,5,1616817257509
85,9499,2,1616817257509
28,5271,1,1616817257509
76,5259,2,1616817257509
81,7116,1,1616817257509
49,5217,2,1616817257509
23,598,3,1616817257509
95,8164,1,1616817257509
12,7793,4,1616817257509
84,8915,5,1616817257509
92,2197,4,1616817257509
48,9994,5,1616817257509
4,3419,5,1616817257509
65,3967,1,1616817257509
74,5071,3,1616817257509
69,8421,1,1616817257509
64,9847,4,1616817257509
50,8715,4,1616817257509
53,2903,2,1616817257509
59,6948,1,1616817257510
97,1253,2,1616817257510
52,7954,5,1616817257510
96,1302,5,1616817257510
11,5049,5,1616817257510
84,6182,1,1616817257510
71,9119,2,1616817257510
22,3979,1,1616817257510
79,6710,1,1616817257510
1,2951,4,1616817257510
25,9212,4,1616817257510
41,5910,3,1616817257510
47,1416,5,1616817257510
38,6572,4,1616817257510
51,9963,3,1616817257510
41,9408,3,1616817257510
14,3408,2,1616817257510
96,9377,2,1616817257510
44,3176,3,1616817257510
42,1150,1,1616817257510
6,5106,1,1616817257510
16,863,4,1616817257510
53,7364,5,1616817257510
93,5506,2,1616817257510
69,7049,5,1616817257510
62,2448,1,1616817257510
34,269,5,1616817257510
18,7037,1,1616817257510
12,2205,3,1616817257510
92,9491,2,1616817257510
20,4175,1,1616817257510
93,254,1,1616817257510
16,2336,2,1616817257510
81,4770,3,1616817257510
1,7611,4,1616817257510
50,6635,3,1616817257510
80,9608,2,1616817257510
97,6486,4,1616817257510
57,1906,3,1616817257510
37,5346,5,1616817257510
27,8765,1,1616817257510
15,5846,3,1616817257510
50,1657,5,1616817257510
49,99,1,1616817257510
55,9238,4,1616817257510
79,6363,4,1616817257510
96,4719,4,1616817257510
46,5462,5,1616817257510
99,1946,2,1616817257510
16,3948,4,1616817257510
8,2115,3,1616817257510
64,2709,3,1616817257510
46,6694,2,1616817257510
9,3130,5,1616817257510
19,1947,5,1616817257510
46,6406,4,1616817257510
71,5574,1,1616817257510
78,6886,2,1616817257510
59,9240,2,1616817257510
69,5878,4,1616817257510
68,9586,4,1616817257510
65,4033,5,1616817257510
63,8559,5,1616817257510
71,5973,1,1616817257510
71,6632,3,1616817257510
84,5658,1,1616817257510
0,122,4,1616817257510
1,8272,2,1616817257510
34,9115,4,1616817257510
0,8656,4,1616817257510
27,7801,5,1616817257510
98,2205,3,1616817257510
90,2025,1,1616817257510
72,9918,3,1616817257510
95,6362,3,1616817257510
30,261,1,1616817257510
15,6320,2,1616817257510
57,8392,5,1616817257510
40,1143,2,1616817257510
95,7228,4,1616817257510
21,3469,5,1616817257510
4,1435,3,1616817257510
43,7214,1,1616817257510
62,4876,2,1616817257510
37,248,5,1616817257510
92,4983,4,1616817257510
91,5942,5,1616817257510
39,6244,3,1616817257510
66,8986,4,1616817257510
48,3506,3,1616817257510
35,7316,4,1616817257510
98,6021,5,1616817257510
8,6209,2,1616817257510
39,7755,4,1616817257510
83,2177,4,1616817257510
67,609,1,1616817257510
16,9455,1,1616817257510
31,8706,3,1616817257510
55,2843,4,1616817257510
41,4549,1,1616817257510
87,3476,5,1616817257510
0,435,2,1616817257510
10,4657,1,1616817257510
31,86,2,1616817257510
12,9293,2,1616817257510
21,6574,4,1616817257510
0,3998,1,1616817257510
2,8100,1,1616817257510
71,2570,1,1616817257510
87,7286,1,1616817257510
16,6098,5,1616817257510
89,1143,4,1616817257510
85,8276,3,1616817257510
87,9947,2,1616817257510
54,4411,5,1616817257510
56,8111,2,1616817257510
62,6561,4,1616817257510
15,9085,2,1616817257510
80,6731,5,1616817257510
32,3902,2,1616817257510
34,2077,2,1616817257510
91,4817,3,1616817257510
53,7056,5,1616817257510
5,2035,5,1616817257510
20,7758,3,1616817257510
60,560,4,1616817257510
55,6513,1,1616817257510
32,7268,1,1616817257510
30,1030,4,1616817257510
85,5870,4,1616817257510
60,8554,2,1616817257510
16,5143,1,1616817257510
0,4627,4,1616817257510
85,525,4,1616817257510
9,9146,3,1616817257510
85,2641,1,1616817257510
85,4440,5,1616817257510
51,8363,4,1616817257510
64,8793,5,1616817257510
41,9766,1,1616817257510
44,4924,5,1616817257510
25,1472,2,1616817257510
71,3816,5,1616817257510
8,9178,2,1616817257510
67,9090,2,1616817257510
38,8218,2,1616817257510
74,224,4,1616817257510
70,7270,2,1616817257510
30,7270,4,1616817257510
2,304,5,1616817257510
82,1681,5,1616817257510
35,6580,2,1616817257510
18,3062,3,1616817257510
47,3184,3,1616817257510
48,8101,4,1616817257510
86,1566,2,1616817257510
52,9807,4,1616817257510
61,6945,3,1616817257510
29,7378,3,1616817257510
16,4909,2,1616817257510
17,7446,1,1616817257510
51,684,4,1616817257510
16,5015,2,1616817257510
85,5077,2,1616817257510
78,991,3,1616817257510
33,275,4,1616817257510
37,5864,3,1616817257510
68,9021,3,1616817257510
1,6679,1,1616817257510
89,6079,4,1616817257510
98,1762,4,1616817257510
31,3525,5,1616817257510
36,404,4,1616817257510
87,3870,5,1616817257510
51,8993,4,1616817257510
69,7687,2,1616817257510
56,6382,3,1616817257510
57,2553,5,1616817257510
12,1117,4,1616817257510
93,7602,1,1616817257510
38,8434,4,1616817257510
97,1603,1,1616817257510
96,5730,1,1616817257510
97,672,2,1616817257510
1,3288,5,1616817257510
84,9372,2,1616817257510
72,795,1,1616817257510
45,1862,5,1616817257510
25,1589,5,1616817257510
19,7794,3,1616817257510
46,4069,4,1616817257510
92,2214,4,1616817257510
91,1999,2,1616817257510
98,4556,4,1616817257510
9,764,3,1616817257510
85,3880,4,1616817257510
11,3692,3,1616817257510
8,1234,1,1616817257510
10,320,1,1616817257510
96,1014,3,1616817257510
57,5479,2,1616817257510
69,5723,2,1616817257510
97,2263,5,1616817257510
53,4898,1,1616817257510
87,932,1,1616817257510
51,6816,5,1616817257510
20,2327,5,1616817257510
47,3210,5,1616817257510
70,4778,5,1616817257510
86,8461,5,1616817257510
19,9941,1,1616817257510
40,4850,2,1616817257510
27,8123,4,1616817257510
80,279,3,1616817257510
23,6871,1,1616817257510
71,8976,3,1616817257510
3,7655,2,1616817257510
10,8910,3,1616817257510
4,8086,2,1616817257510
98,441,4,1616817257510
9,7723,3,1616817257510
55,7223,2,1616817257510
3,4616,5,1616817257510
73,9959,3,1616817257510
75,6590,5,1616817257510
43,1100,3,1616817257510
69,3777,5,1616817257510
73,9944,4,1616817257510
13,5529,5,1616817257510
6,8500,4,1616817257510
77,126,3,1616817257510
34,4034,1,1616817257510
34,2838,3,1616817257510
4,5698,5,1616817257510
10,4798,3,1616817257510
49,5588,1,1616817257510
16,4456,4,1616817257510
85,9352,4,1616817257510
75,3686,5,1616817257510
17,8109,2,1616817257510
80,4773,2,1616817257510
97,427,1,1616817257510
96,9839,3,1616817257510
38,5157,3,1616817257510
61,4037,1,1616817257510
34,1040,2,1616817257510
16,7855,2,1616817257510
92,1980,2,1616817257510
94,1386,3,1616817257510
14,4975,4,1616817257510
2,6244,1,1616817257510
94,506,3,1616817257510
73,7282,4,1616817257510
22,3812,3,1616817257510
37,2902,2,1616817257510
98,8444,4,1616817257510
86,3765,4,1616817257510
41,3460,4,1616817257510
47,3249,2,1616817257510
8,4135,1,1616817257510
45,3075,5,1616817257510
98,690,1,1616817257510
27,5593,5,1616817257510
73,3490,3,1616817257510
35,2645,4,1616817257510
22,499,3,1616817257510
74,4707,3,1616817257510
70,5164,3,1616817257510
18,4551,5,1616817257510
12,2995,3,1616817257510
93,1538,2,1616817257510
95,2771,5,1616817257510
63,739,5,1616817257510
62,144,3,1616817257510
49,2697,4,1616817257510
26,5181,2,1616817257510
39,2225,5,1616817257510
0,9135,3,1616817257510
6,8559,3,1616817257510
49,3322,4,1616817257510
1,8825,5,1616817257510
21,5339,4,1616817257510
2,3162,2,1616817257510
13,7324,4,1616817257510
96,4102,3,1616817257510
64,9363,4,1616817257510
26,1944,3,1616817257510
53,1109,3,1616817257510
57,3988,3,1616817257510
28,4488,4,1616817257510
22,9364,1,1616817257510
75,9591,3,1616817257510
94,2343,3,1616817257510
65,8184,2,1616817257510
61,9591,1,1616817257510
49,3146,3,1616817257510
49,3286,1,1616817257510
36,7318,2,1616817257510
89,1528,2,1616817257510
90,9608,1,1616817257510
52,1748,2,1616817257510
17,5471,5,1616817257510
5,9013,2,1616817257510
41,1432,3,1616817257510
8,4094,3,1616817257510
75,4223,3,1616817257510
38,7421,5,1616817257510
77,5580,1,1616817257510
36,3043,1,1616817257510
8,6013,4,1616817257510
2,1691,5,1616817257510
59,1001,5,1616817257510
37,1427,4,1616817257510
70,7637,2,1616817257510
58,3592,3,1616817257510
19,1644,1,1616817257510
56,1737,3,1616817257510
22,2829,1,1616817257510
76,1305,2,1616817257510
65,2924,1,1616817257510
47,1993,3,1616817257510
1,2515,5,1616817257510
44,5681,4,1616817257510
50,3370,4,1616817257510
85,7729,4,1616817257510
82,7230,5,1616817257510
52,3459,4,1616817257510
22,2195,2,1616817257510
68,9699,1,1616817257510
27,1735,1,1616817257510
73,4797,3,1616817257510
10,5778,2,1616817257510
41,3828,2,1616817257510
50,4491,1,1616817257510
95,3064,1,1616817257510
59,4366,4,1616817257510
9,2827,3,1616817257510
19,4946,4,1616817257510
36,1544,5,1616817257510
76,4356,5,1616817257510
10,1861,2,1616817257510
93,6614,4,1616817257510
43,8174,4,1616817257510
32,4695,3,1616817257510
19,6765,3,1616817257510
76,2203,4,1616817257510
0,2731,5,1616817257510
15,2233,4,1616817257510
60,4216,5,1616817257510
89,8818,3,1616817257510
99,8062,5,1616817257510
44,3311,3,1616817257510
20,4507,5,1616817257510
88,5060,4,1616817257510
14,4887,4,1616817257510
87,4740,5,1616817257510
6,3560,5,1616817257510
60,6950,3,1616817257510
57,3984,2,1616817257510
97,4853,3,1616817257510
42,9393,3,1616817257510
6,144,5,1616817257510
85,8149,2,1616817257510
73,7155,3,1616817257510
19,4150,3,1616817257510
66,2290,2,1616817257510
78,5620,4,1616817257510
80,9383,2,1616817257510
2,2433,5,1616817257510
